Time,Anomaly (deg C),Lower confidence limit (2.5%),Upper confidence limit (97.5%)
1986-12,0.031246597,-0.013679057,0.07617225
1987-01,0.22002746,0.17761539,0.26243952
1987-02,0.32000938,0.2780028,0.36201593
1987-03,0.10530087,0.06396166,0.14664008
1987-04,0.19093071,0.14577466,0.23608677
1987-05,0.1669244,0.119476035,0.21437277
1987-06,0.26680174,0.21570544,0.31789806
1987-07,0.34943232,0.3006497,0.39821494
1987-08,0.21403547,0.15760279,0.27046815
1987-09,0.26574755,0.21453252,0.31696257
1987-10,0.27313617,0.22462676,0.3216456
1987-11,0.1895561,0.14617065,0.23294157
1987-12,0.3728716,0.33514702,0.41059616
1988-01,0.460871,0.41947424,0.5022678
1988-02,0.3344672,0.29077232,0.37816212
1988-03,0.38791063,0.34456658,0.43125466
1988-04,0.3288819,0.28231174,0.37545204
1988-05,0.32038802,0.26727223,0.37350383
1988-06,0.33544874,0.28036308,0.3905344
1988-07,0.2586863,0.20346536,0.31390724
1988-08,0.26066568,0.19680569,0.32452568
1988-09,0.25951204,0.19804749,0.32097661
1988-10,0.25829944,0.20575538,0.3108435
1988-11,0.030758673,-0.019690808,0.081208155
1988-12,0.17805663,0.13221535,0.22389792
1989-01,-0.02281177,-0.06892383,0.02330029
1989-02,0.24134755,0.19992985,0.28276527
1989-03,0.1890257,0.145563,0.2324884
1989-04,0.15222867,0.10354212,0.20091522
1989-05,0.04131619,-0.0115035735,0.09413595
1989-06,0.09974973,0.044933513,0.15456595
1989-07,0.26601288,0.20543869,0.32658708
1989-08,0.25775626,0.19072714,0.32478538
1989-09,0.30031958,0.23321503,0.36742416
1989-10,0.26200002,0.20473382,0.31926623
1989-11,0.11609878,0.062886015,0.16931154
1989-12,0.28562734,0.23707765,0.33417702
1990-01,0.28834546,0.23936169,0.3373292
1990-02,0.2819628,0.2352318,0.32869384
1990-03,0.63661444,0.5895363,0.68369263
1990-04,0.4972497,0.45043424,0.5440652
1990-05,0.40810627,0.3587735,0.45743904
1990-06,0.31802806,0.2663156,0.36974055
1990-07,0.38179702,0.32195267,0.4416414
1990-08,0.28216746,0.21503083,0.3493041
1990-09,0.22116901,0.16341603,0.278922
1990-10,0.38775462,0.32921225,0.446297
1990-11,0.36022142,0.3091321,0.41131076
1990-12,0.29136035,0.2486093,0.33411136
1991-01,0.30578998,0.25900427,0.35257572
1991-02,0.40917057,0.36067307,0.45766807
1991-03,0.24993506,0.20320421,0.2966659
1991-04,0.4415629,0.3879406,0.49518523
1991-05,0.31640312,0.26702553,0.3657807
1991-06,0.437719,0.384887,0.49055097
1991-07,0.47211024,0.4153798,0.52884066
1991-08,0.36976844,0.30459464,0.43494228
1991-09,0.35576788,0.29484367,0.41669205
1991-10,0.25375792,0.19781426,0.3097016
1991-11,0.2579063,0.20871568,0.3070969
1991-12,0.24197131,0.19466129,0.28928134
1992-01,0.366588,0.3249491,0.40822688
1992-02,0.3526902,0.3084269,0.39695352
1992-03,0.3149042,0.27006605,0.35974237
1992-04,0.16496032,0.11803763,0.21188301
1992-05,0.17285581,0.12136426,0.22434735
1992-06,0.16082205,0.10223054,0.21941355
1992-07,0.011946903,-0.0519644,0.075858206
1992-08,0.043906007,-0.03488999,0.122702
1992-09,-0.08729769,-0.15863305,-0.015962336
1992-10,-0.019784821,-0.07372602,0.034156382
1992-11,-0.031332448,-0.08170561,0.01904071
1992-12,0.09882012,0.05468096,0.14295928
1993-01,0.26684675,0.22377305,0.30992043
1993-02,0.2842485,0.23744234,0.33105463
1993-03,0.24335134,0.19315165,0.29355103
1993-04,0.20077759,0.14859092,0.25296423
1993-05,0.20056975,0.13634597,0.26479352
1993-06,0.17048283,0.10475064,0.23621501
1993-07,0.16517934,0.097598806,0.23275988
1993-08,0.08773786,0.01360935,0.16186637
1993-09,0.04968975,-0.024986243,0.12436575
1993-10,0.15710893,0.09480259,0.21941528
1993-11,0.0692027,0.014619335,0.123786055
1993-12,0.1518063,0.10022986,0.20338273
1994-01,0.20228288,0.15399076,0.25057498
1994-02,0.012734327,-0.03923742,0.06470607
1994-03,0.24351032,0.19653529,0.29048535
1994-04,0.25610405,0.20109174,0.3111164
1994-05,0.20769812,0.14768168,0.26771456
1994-06,0.32108536,0.25772482,0.3844459
1994-07,0.18689759,0.12220869,0.2515865
1994-08,0.17677492,0.1085204,0.24502945
1994-09,0.2743694,0.2154563,0.33328247
1994-10,0.35069004,0.30242324,0.3989568
1994-11,0.35812393,0.31101376,0.4052341
1994-12,0.25077987,0.20611861,0.29544112
1995-01,0.42047647,0.37563214,0.46532077
1995-02,0.64303905,0.5972587,0.6888194
1995-03,0.36054534,0.316502,0.40458867
1995-04,0.4253914,0.3782095,0.47257334
1995-05,0.26736933,0.21704997,0.3176887
1995-06,0.3837793,0.32930917,0.43824938
1995-07,0.447019,0.38863543,0.50540257
1995-08,0.39589748,0.333101,0.45869395
1995-09,0.28382877,0.22407077,0.34358674
1995-10,0.38540405,0.33656207,0.43424603
1995-11,0.37649396,0.32794073,0.4250472
1995-12,0.17544094,0.1310678,0.21981408
1996-01,0.22012933,0.17630412,0.26395455
1996-02,0.46510977,0.42368463,0.50653493
1996-03,0.2906676,0.24710135,0.33423382
1996-04,0.2544817,0.2079351,0.3010283
1996-05,0.24241522,0.18968675,0.2951437
1996-06,0.22296984,0.16913731,0.27680236
1996-07,0.33258972,0.27657646,0.388603
1996-08,0.36066785,0.29229558,0.42904013
1996-09,0.2100227,0.14447875,0.27556667
1996-10,0.13155705,0.07673526,0.18637884
1996-11,0.31776723,0.26667488,0.3688596
1996-12,0.32419586,0.2797731,0.36861864
1997-01,0.2519159,0.2044424,0.2993894
1997-02,0.30035254,0.25608546,0.3446196
1997-03,0.39862904,0.35280156,0.44445655
1997-04,0.37930936,0.33192298,0.42669573
1997-05,0.32065737,0.26843235,0.37288243
1997-06,0.49614277,0.44219106,0.5500945
1997-07,0.35236347,0.293899,0.4108279
1997-08,0.4127404,0.3508926,0.47458825
1997-09,0.4716159,0.41474727,0.5284846
1997-10,0.57581854,0.5292124,0.6224246
1997-11,0.6173045,0.5721327,0.66247636
1997-12,0.5261887,0.48353425,0.5688431
1998-01,0.5685623,0.5255995,0.6115252
1998-02,0.80467886,0.760205,0.8491527
1998-03,0.5932135,0.5484177,0.63800937
1998-04,0.6546607,0.60854596,0.7007755
1998-05,0.6422408,0.5919791,0.69250256
1998-06,0.67263937,0.61718565,0.7280931
1998-07,0.6655873,0.6047105,0.7264641
1998-08,0.6559109,0.5902502,0.72157156
1998-09,0.43866965,0.37827867,0.49906063
1998-10,0.41873726,0.36114097,0.47633356
1998-11,0.3845412,0.33487833,0.4342041
1998-12,0.4887596,0.44827136,0.5292478
1999-01,0.3918745,0.34656245,0.43718657
1999-02,0.6076136,0.5590939,0.6561333
1999-03,0.2624193,0.21867962,0.30615902
1999-04,0.27517313,0.22718918,0.3231571
1999-05,0.2501973,0.20020868,0.3001859
1999-06,0.32963556,0.2701036,0.38916752
1999-07,0.31632185,0.25710967,0.37553403
1999-08,0.30762374,0.23973015,0.3755173
1999-09,0.2798182,0.21744716,0.34218922
1999-10,0.31125566,0.2579257,0.36458564
1999-11,0.28802738,0.23890896,0.33714578
1999-12,0.31767946,0.27734688,0.35801208
2000-01,0.18315388,0.14057483,0.22573295
2000-02,0.50158316,0.45633888,0.5468275
2000-03,0.44951582,0.40529135,0.49374026
2000-04,0.5395957,0.4902155,0.5889759
2000-05,0.3090623,0.2576551,0.36046952
2000-06,0.3542367,0.30124977,0.4072236
2000-07,0.335563,0.27411094,0.39701506
2000-08,0.3834612,0.31926334,0.44765905
2000-09,0.3166959,0.24628207,0.3871097
2000-10,0.19883595,0.14209971,0.25557217
2000-11,0.2500281,0.19923054,0.30082566
2000-12,0.20590095,0.16241528,0.24938661
2001-01,0.36902246,0.3227237,0.41532123
2001-02,0.3953332,0.35319704,0.4374694
2001-03,0.5239371,0.4763447,0.5715295
2001-04,0.45500308,0.4062353,0.5037708
2001-05,0.49447152,0.43572584,0.55321723
2001-06,0.45234162,0.3988687,0.50581455
2001-07,0.51718605,0.4563183,0.57805383
2001-08,0.5082521,0.44083056,0.5756736
2001-09,0.49802566,0.4323695,0.56368184
2001-10,0.47029966,0.41555685,0.5250425
2001-11,0.6948387,0.64449716,0.7451802
2001-12,0.5437838,0.4973719,0.59019566
2002-01,0.6503663,0.60659814,0.6941344
2002-02,0.6450052,0.6011416,0.6888689
2002-03,0.7980363,0.7560652,0.8400073
2002-04,0.56821674,0.5265109,0.6099226
2002-05,0.50752306,0.45374838,0.5612977
2002-06,0.45288697,0.40207216,0.50370175
2002-07,0.5765225,0.5200293,0.6330158
2002-08,0.5049304,0.43637004,0.57349074
2002-09,0.5073268,0.44670227,0.56795126
2002-10,0.50524855,0.4564146,0.55408245
2002-11,0.4966127,0.4501808,0.54304457
2002-12,0.34971383,0.31006783,0.38935983
2003-01,0.66060436,0.61692303,0.70428574
2003-02,0.4933885,0.45212972,0.5346473
2003-03,0.48706624,0.44183728,0.53229517
2003-04,0.4769386,0.4307565,0.52312076
2003-05,0.52561814,0.47916448,0.5720718
2003-06,0.42970097,0.3821465,0.47725543
2003-07,0.49118188,0.43767932,0.54468447
2003-08,0.62006485,0.55803955,0.68209016
2003-09,0.57829434,0.515195,0.6413937
2003-10,0.6614736,0.60647124,0.7164759
2003-11,0.4990114,0.45454714,0.5434756
2003-12,0.65922105,0.6158119,0.7026303
2004-01,0.5110369,0.47094533,0.5511284
2004-02,0.6393912,0.59781635,0.68096596
2004-03,0.5314561,0.48720586,0.5757064
2004-04,0.5274919,0.483111,0.57187283
2004-05,0.35743865,0.30658853,0.40828878
2004-06,0.3181021,0.26597798,0.37022617
2004-07,0.24729322,0.19216782,0.30241862
2004-08,0.46793583,0.4016882,0.53418344
2004-09,0.46921074,0.40634775,0.53207374
2004-10,0.52627045,0.4769051,0.5756358
2004-11,0.65445817,0.6126112,0.69630516
2004-12,0.41805688,0.37838036,0.45773336
2005-01,0.65243053,0.6101886,0.6946724
2005-02,0.53686625,0.49299207,0.58074045
2005-03,0.64943576,0.606211,0.69266045
2005-04,0.6343148,0.5903803,0.6782493
2005-05,0.5579624,0.5101434,0.60578144
2005-06,0.5759074,0.5259207,0.6258942
2005-07,0.5630498,0.50681883,0.6192808
2005-08,0.59171504,0.5319727,0.65145737
2005-09,0.6395256,0.5806608,0.69839036
2005-10,0.6887535,0.63711303,0.74039394
2005-11,0.6454052,0.60239494,0.6884154
2005-12,0.60339797,0.563695,0.6431009
2006-01,0.5056886,0.4636785,0.54769874
2006-02,0.64678824,0.60726225,0.6863143
2006-03,0.5435332,0.49987513,0.5871913
2006-04,0.4878527,0.44657627,0.5291291
2006-05,0.4760137,0.4316541,0.5203733
2006-06,0.58099824,0.5274797,0.63451684
2006-07,0.48563612,0.43238628,0.53888595
2006-08,0.64021385,0.581748,0.69867975
2006-09,0.554241,0.49363205,0.6148499
2006-10,0.61861575,0.56997,0.6672615
2006-11,0.66461945,0.62362665,0.7056123
2006-12,0.7182156,0.67642796,0.7600032
2007-01,0.89987636,0.8601375,0.9396152
2007-02,0.64140594,0.5994342,0.6833777
2007-03,0.59496766,0.5526575,0.63727784
2007-04,0.7304286,0.6893434,0.7715137
2007-05,0.58285266,0.5362757,0.6294297
2007-06,0.5065811,0.46155503,0.5516072
2007-07,0.5697996,0.51862574,0.62097347
2007-08,0.58849597,0.5328687,0.64412326
2007-09,0.51548344,0.45654535,0.5744215
2007-10,0.5625682,0.5099135,0.61522293
2007-11,0.5385307,0.49680418,0.58025724
2007-12,0.42062753,0.37931213,0.46194297
2008-01,0.21520957,0.17681086,0.2536083
2008-02,0.27214274,0.22900663,0.31527886
2008-03,0.6160966,0.57168007,0.6605131
2008-04,0.45295587,0.41017777,0.49573398
2008-05,0.4381182,0.3938051,0.4824313
2008-06,0.38846552,0.33512923,0.4418018
2008-07,0.5415948,0.48421496,0.59897465
2008-08,0.461561,0.39395508,0.52916694
2008-09,0.55469406,0.49112028,0.61826783
2008-10,0.59883285,0.5520282,0.6456375
2008-11,0.62808365,0.58427197,0.67189527
2008-12,0.47136372,0.42980817,0.51291925
2009-01,0.5919198,0.5518306,0.63200897
2009-02,0.47019115,0.43175167,0.50863063
2009-03,0.44937068,0.4077088,0.49103257
2009-04,0.5306949,0.488688,0.57270175
2009-05,0.5567585,0.51250076,0.6010163
2009-06,0.63090664,0.5804537,0.6813596
2009-07,0.6869842,0.6318374,0.7421309
2009-08,0.6285132,0.57016253,0.68686396
2009-09,0.68588334,0.6314685,0.7402982
2009-10,0.6267823,0.57732195,0.67624265
2009-11,0.70364624,0.6584213,0.7488712
2009-12,0.6409715,0.5959384,0.6860045
2010-01,0.71762806,0.6787554,0.7565008
2010-02,0.79099596,0.74851304,0.8334788
2010-03,0.8648815,0.8238438,0.90591925
2010-04,0.83410007,0.7910045,0.8771957
2010-05,0.7189329,0.6733829,0.7644829
2010-06,0.65357125,0.6065338,0.7006087
2010-07,0.6221138,0.567228,0.6769997
2010-08,0.61876756,0.55801183,0.6795233
2010-09,0.5698019,0.516241,0.62336284
2010-10,0.64798194,0.6019569,0.694007
2010-11,0.7379139,0.6927385,0.7830893
2010-12,0.4389553,0.39953643,0.4783742
2011-01,0.46278352,0.4214284,0.5041386
2011-02,0.43398944,0.39578372,0.47219515
2011-03,0.5591955,0.515714,0.6026771
2011-04,0.6009735,0.5576158,0.6443312
2011-05,0.44769016,0.4068021,0.48857826
2011-06,0.55143625,0.5044768,0.5983957
2011-07,0.6501181,0.5957547,0.7044816
2011-08,0.66065824,0.60545427,0.71586215
2011-09,0.5456823,0.49460799,0.59675664
2011-10,0.5836024,0.5368693,0.6303356
2011-11,0.516812,0.4724313,0.5611928
2011-12,0.4989098,0.45528972,0.5425299
2012-01,0.37637526,0.33528522,0.41746527
2012-02,0.46780357,0.42017755,0.5154296
2012-03,0.42847565,0.3867851,0.4701662
2012-04,0.6156259,0.5725942,0.65865755
2012-05,0.6619131,0.6144469,0.7093794
2012-06,0.63608176,0.5851391,0.6870244
2012-07,0.57675064,0.5236467,0.62985456
2012-08,0.6545377,0.584279,0.72479635
2012-09,0.64485514,0.58326584,0.7064444
2012-10,0.7334503,0.68102825,0.78587234
2012-11,0.7246159,0.67956525,0.76966655
2012-12,0.46490738,0.4237325,0.50608224
2013-01,0.61339164,0.5702601,0.65652317
2013-02,0.5307071,0.4874812,0.57393295
2013-03,0.5877266,0.54460347,0.6308498
2013-04,0.5774354,0.5272699,0.6276008
2013-05,0.5619882,0.5073113,0.61666507
2013-06,0.6673453,0.61177284,0.72291774
2013-07,0.5956825,0.53605324,0.65531176
2013-08,0.64591926,0.580168,0.7116706
2013-09,0.72815615,0.6700167,0.7862956
2013-10,0.65726405,0.6035443,0.7109838
2013-11,0.77490515,0.72719103,0.82261926
2013-12,0.60942703,0.56409055,0.6547636
2014-01,0.67661935,0.62826294,0.7249758
2014-02,0.4948492,0.45164216,0.53805625
2014-03,0.69422835,0.64926237,0.7391944
2014-04,0.7424601,0.69559425,0.78932595
2014-05,0.73919696,0.69447494,0.7839189
2014-06,0.6237152,0.569249,0.67818147
2014-07,0.59132886,0.5361973,0.6464605
2014-08,0.7382721,0.67840517,0.798139
2014-09,0.77003837,0.71611893,0.82395786
2014-10,0.74727356,0.6933417,0.8012054
2014-11,0.63829345,0.59365153,0.68293536
2014-12,0.6873421,0.6508288,0.72385544
2015-01,0.74302423,0.7000094,0.78603905
2015-02,0.7854926,0.7428626,0.8281226
2015-03,0.8009637,0.7528342,0.8490932
2015-04,0.6968207,0.6474704,0.746171
2015-05,0.7366993,0.6904249,0.7829736
2015-06,0.761404,0.7082162,0.8145918
2015-07,0.7197219,0.6663007,0.7731431
2015-08,0.8097643,0.7465528,0.8729759
2015-09,0.82813257,0.7720562,0.884209
2015-10,1.0236164,0.9721054,1.0751274
2015-11,0.9965072,0.95227134,1.0407431
2015-12,1.0443755,0.99899685,1.0897543
2016-01,1.0909072,1.050689,1.1311255
2016-02,1.2276049,1.1863296,1.2688801
2016-03,1.1894778,1.1476287,1.2313269
2016-04,1.0356226,0.9939402,1.0773051
2016-05,0.88405687,0.83830494,0.92980886
2016-06,0.7802946,0.7325539,0.8280353
2016-07,0.77247196,0.7203693,0.8245746
2016-08,0.95025706,0.8960698,1.0044442
2016-09,0.8466651,0.7939576,0.8993726
2016-10,0.8213256,0.76949644,0.87315476
2016-11,0.85012317,0.80760664,0.8926397
2016-12,0.7814699,0.7401258,0.822814
2017-01,0.9578948,0.91681045,0.9989792
2017-02,1.0764424,1.0385611,1.1143237
2017-03,1.0596431,1.0193359,1.0999504
2017-04,0.84982574,0.8062675,0.8933839
2017-05,0.78765893,0.7434075,0.83191043
2017-06,0.66131157,0.6129379,0.7096852
2017-07,0.8047365,0.75008327,0.85938966
2017-08,0.81251633,0.75033927,0.87469345
2017-09,0.73228234,0.68081033,0.7837543
2017-10,0.8138498,0.7647634,0.86293614
2017-11,0.80492914,0.76127774,0.84858054
2017-12,0.81587255,0.7762427,0.8555024
2018-01,0.7197142,0.6831895,0.75623894
2018-02,0.7889345,0.7474405,0.83042854
2018-03,0.7881771,0.7471419,0.8292123
2018-04,0.82420313,0.77823216,0.87017417
2018-05,0.711144,0.66644245,0.7558455
2018-06,0.7380351,0.6877003,0.7883699
2018-07,0.73689806,0.6790721,0.794724
2018-08,0.7443116,0.68281186,0.8058112
2018-09,0.6862286,0.6328243,0.73963284
2018-10,0.86792517,0.8180872,0.9177632
2018-11,0.7432455,0.70027685,0.7862141
2018-12,0.8249211,0.7850363,0.8648059
2019-01,0.8248311,0.7818831,0.86777914
2019-02,0.84767437,0.8021532,0.89319545
2019-03,1.090812,1.0460365,1.1355875
2019-04,0.93917406,0.89523727,0.98311085
2019-05,0.79025704,0.74352527,0.83698887
2019-06,0.8199102,0.7639544,0.87586606
2019-07,0.8636264,0.80642635,0.9208265
2019-08,0.8468002,0.78502446,0.90857595
2019-09,0.8230391,0.7642738,0.8818044
2019-10,0.96386087,0.9136275,1.0140942
2019-11,0.9434681,0.899143,0.9877932
2019-12,1.0346416,0.99005705,1.0792263
2020-01,1.0729027,1.028316,1.1174893
2020-02,1.120331,1.0792396,1.1614224
2020-03,1.0848864,1.036213,1.1335598
2020-04,1.0600766,1.0131316,1.1070215
2020-05,0.9086671,0.8570292,0.9603049
2020-06,0.8231923,0.75714153,0.88924307
2020-07,0.834312,0.7745502,0.8940738
2020-08,0.8208442,0.761315,0.88037336
2020-09,0.8757196,0.8164736,0.9349656
2020-10,0.8090787,0.758843,0.8593143
2020-11,1.0180659,0.96787655,1.0682552
2020-12,0.701573,0.6534027,0.74974334
2021-01,0.7181674,0.6702402,0.7660946
2021-02,0.5772194,0.53428364,0.6201552
2021-03,0.7480364,0.69907635,0.7969964
2021-04,0.7675703,0.72159237,0.81354827
2021-05,0.71109813,0.66270316,0.7594931
2021-06,0.7292536,0.6764414,0.7820658
2021-07,0.8023349,0.73886085,0.86580896
2021-08,0.8192802,0.7562501,0.8823104
2021-09,0.88442504,0.8293232,0.93952686
2021-10,0.93706805,0.8857594,0.9883767
2021-11,0.87461597,0.82333416,0.9258978
2021-12,0.7670323,0.7209504,0.81311417
2022-01,0.7925029,0.74596065,0.8390451
2022-02,0.76610875,0.7167732,0.81544435
2022-03,0.8986209,0.85526973,0.9419721
2022-04,0.78013873,0.72594464,0.8343328
2022-05,0.7623586,0.7105482,0.81416893
2022-06,0.85797226,0.8012818,0.9146627
2022-07,0.78952163,0.72944015,0.84960306
2022-08,0.8842573,0.82069194,0.94782263
2022-09,0.82447886,0.7622749,0.88668287
2022-10,0.9593893,0.9002752,1.0185034
2022-11,0.6794301,0.62963855,0.72922164
2022-12,0.75139064,0.7045125,0.7982688
2023-01,0.79469347,0.7471397,0.84224725
2023-02,0.89594704,0.84706545,0.9448286
2023-03,1.1394836,1.0925703,1.1863968
2023-04,0.9311125,0.8840219,0.9782032
2023-05,0.8880357,0.8355138,0.94055766
2023-06,1.0701022,1.0145911,1.1256132
2023-07,1.1715364,1.1094841,1.2335887
2023-08,1.2218375,1.1551656,1.2885095
2023-09,1.3600096,1.2975618,1.4224575
2023-10,1.33527,1.2750896,1.3954505
2023-11,1.353245,1.2920702,1.4144199
2023-12,1.272336,1.219015,1.3256569
2024-01,1.1635079,1.1100042,1.2170117
2024-02,1.3018998,1.2519144,1.3518852
2024-03,1.2465822,1.1909642,1.3022001
2024-04,1.2274123,1.1770562,1.2777685
2024-05,1.073954,1.0178374,1.1300704
2024-06,1.106795,1.0491706,1.1644194
2024-07,1.1497496,1.0886847,1.2108146
2024-08,1.2309324,1.1673245,1.29454
2024-09,1.1642877,1.1000806,1.2284948
2024-10,1.2224637,1.1625844,1.282343
2024-11,1.2301353,1.1722517,1.288019
2024-12,1.130991,1.0738735,1.1881083
2025-01,1.2673533,1.2168998,1.317807
2025-02,1.1294316,1.074807,1.1840562
2025-03,1.2037908,1.1489093,1.2586722
2025-04,1.1148801,1.0596008,1.1701593
2025-05,0.9689608,0.91483223,1.0230894
2025-06,0.8955434,0.8300355,0.9610512
2025-07,0.9576011,0.9007182,1.0144839
2025-08,1.0294154,0.9660366,1.0927941
2025-09,1.1253977,1.0638031,1.1869922
2025-10,1.1084936,1.0533986,1.1635885
2025-11,1.1065053,1.0419154,1.171095
2025-12,0.97233164,0.917986,1.0266774
2026-01,1.0275115,0.9752025,1.0798205
2026-02,1.0903553,1.040095,1.1406156
2026-03,1.1280261,1.0714506,1.1846015
2026-04,1.082972,1.0286682,1.137276
2026-05,1.0318433,0.97872716,1.0849595
2026-06,1.0832494,1.0265478,1.1399512
2026-07,1.1087099,1.0517132,1.1657065
